key,fare_amount
2014-06-14 13:39:00.000000180,3.318459301997189
2014-06-14 13:39:00.000000130,2.96965317336155
2014-06-14 13:39:00.00000032,2.9953290620276514
2014-06-14 13:39:00.000000148,4.872698788195216
2014-06-14 13:39:00.0000007,4.711870137306022
2014-06-14 13:39:00.00000095,4.72580283376685
2014-06-14 13:39:00.000000144,5.956742462725085
2014-06-14 13:39:00.000000141,6.165468858587278
2014-06-14 13:39:00.000000162,5.793285054568551
2014-06-14 13:39:00.00000018,4.775100690373786
2014-06-14 13:39:00.00000054,4.466810125979726
2014-06-14 13:39:00.00000040,3.2036365315337014
2014-06-14 13:39:00.00000096,3.6154721534793204
2014-06-14 13:39:00.00000055,5.759825510744486
2014-06-14 13:39:00.000000109,4.5678424973749
2014-06-14 13:39:00.000000151,3.994927429462545
2014-06-14 13:39:00.00000016,4.50258485878272
2014-06-14 13:39:00.00000062,5.266492292620677
2014-06-14 13:39:00.000000191,2.6621678088547807
2014-06-14 13:39:00.00000034,4.7431705248191545
2014-06-14 13:39:00.000000160,3.4042032797285184
2014-06-14 13:39:00.00000013,3.3389446454759297
2014-06-14 13:39:00.000000188,2.9108851140477228
2014-06-14 13:39:00.00000086,3.6873933262431384
2014-06-14 13:39:00.000000185,4.588085027251466
2014-06-14 13:39:00.00000074,4.104772642005455
2014-06-14 13:39:00.00000022,5.716268515219098
2014-06-14 13:39:00.00000036,3.198276233467441
2014-06-14 13:39:00.000000126,2.573144658601519
2014-06-14 13:39:00.000000190,3.3521341824814668
2014-06-14 13:39:00.00000042,3.4998768974861045
2014-06-14 13:39:00.000000178,3.6003445718866787
2014-06-14 13:39:00.000000163,3.0442227353749765
2014-06-14 13:39:00.00000020,4.853196969947902
2014-06-14 13:39:00.00000098,3.090755155579934
2014-06-14 13:39:00.000000114,5.6931896458274185
2014-06-14 13:39:00.00000045,4.182159498868717
2014-06-14 13:39:00.00000094,2.9765649555347213
2014-06-14 13:39:00.000000146,4.8312807704093945
2014-06-14 13:39:00.00000033,4.075012883266639
2014-06-14 13:39:00.000000143,3.1137201953094884
2014-06-14 13:39:00.000000107,3.3444596106750053
2014-06-14 13:39:00.00000048,4.173664456819011
2014-06-14 13:39:00.00000043,5.785847193352039
2014-06-14 13:39:00.000000123,4.2283216704703985
2014-06-14 13:39:00.000000134,4.161004995624602
2014-06-14 13:39:00.000000142,3.201505510183558
2014-06-14 13:39:00.000000122,4.5136836803811295
2014-06-14 13:39:00.000000176,4.467827836319683
2011-12-12 09:42:12.0000004,11.849646847353956
2011-12-12 09:42:12.0000002,11.964823688987302
2011-12-12 09:42:12.0000001,12.122427603089417
2011-12-12 09:42:12.0000003,11.898426434754938
2011-12-12 09:42:12.0000005,11.894003397575219
2013-06-27 00:20:40.0000001,6.132607046286182
2013-06-27 00:20:40.0000003,6.031694538018115
2009-02-20 13:34:16.0000001,15.993280751484622
2009-02-20 13:34:16.0000002,16.151041925902778
2009-02-20 13:34:16.0000003,16.12580423824095
2010-08-22 21:14:08.0000001,5.584423781119973
2010-08-22 21:14:08.0000005,5.650920155843247
2010-08-22 21:14:08.0000003,2.8481499089260733
2010-08-22 21:14:08.0000002,4.729418890213015
2012-08-06 08:58:08.0000002,14.831260887857498
2012-08-06 08:58:08.0000001,13.105302674859185
2013-11-04 08:34:12.0000003,3.163912287456876
2013-11-04 08:34:12.0000001,4.80183291008645
2013-11-04 08:34:12.0000002,4.4411626607495265
2011-06-24 20:34:48.0000002,4.304958705833147
2011-06-24 20:34:48.0000001,5.756095557586509
2011-03-28 20:38:36.0000003,3.852372605376305
2011-03-28 20:38:36.0000004,3.3937742054592333
2011-03-28 20:38:36.0000002,4.742408020935889
2011-08-14 20:36:28.0000004,3.6256454491027528
2011-08-14 20:36:28.0000001,3.536669548404733
2011-08-14 20:36:28.0000003,5.78242704076272
2011-08-14 20:36:28.0000002,4.7372212390933415
2015-02-21 15:52:44.0000004,5.906607573085458
2015-02-21 15:52:44.0000003,4.299007759862879
2015-02-21 15:52:44.0000002,5.966055124607582
2015-02-21 15:52:44.0000001,4.508619449528077
2013-01-29 11:29:52.0000001,4.589556907197817
2014-09-12 19:03:48.0000001,4.488938632215547
2013-11-09 18:52:40.0000004,5.8943821639340275
2013-11-09 18:52:40.0000002,7.081554270389487
2013-04-25 16:10:04.0000001,7.256145252791821
2013-04-25 16:10:04.0000002,3.696263381003802
2013-09-07 14:37:52.0000001,6.4881311799534105
2013-09-07 14:37:52.0000002,6.241741958962548
2013-09-07 14:37:52.0000003,5.876313352961548
2011-05-21 13:16:20.0000004,9.120375309471243
2011-05-21 13:16:20.0000001,9.117986122404908
2011-05-21 13:16:20.0000003,9.254531459850108
2011-11-25 16:36:24.0000002,3.6171550463086994
2011-11-25 16:36:24.0000001,4.877164679447061
2015-01-31 20:54:04.0000001,3.142689502020109
2010-11-01 23:31:28.0000002,3.9987953133978813
2010-11-01 23:31:28.0000001,4.745550630707682
2010-11-01 23:31:28.0000003,6.046195772843554
2011-03-24 15:57:04.0000003,2.6341964991509186
2011-03-24 15:57:04.0000001,3.677125519364565
2010-05-10 10:37:04.0000005,3.579137578730674
2010-05-10 10:37:04.0000002,3.1483054270604387
2010-05-10 10:37:04.0000003,4.531881541340531
2010-05-10 10:37:04.0000006,4.444770629216592
2012-06-09 16:53:44.0000002,4.313273407607096
2012-08-22 22:39:20.0000003,6.7820598370718415
2012-08-22 22:39:20.0000001,5.592827947200414
2012-12-23 02:29:16.0000001,10.60450993863112
2012-06-30 15:55:12.0000004,6.4498569159259755
2012-06-30 15:55:12.0000002,5.38789458705347
2012-06-30 15:55:12.0000003,6.011142933644416
2012-06-30 15:55:12.0000001,5.276070685666076
2011-10-02 23:36:00.00000056,5.720043384025229
2011-10-02 23:36:00.00000086,5.821799572132011
2011-10-02 23:36:00.00000081,6.0340954512843785
2011-10-02 23:36:00.0000009,2.9115060554650674
2011-10-02 23:36:00.00000041,5.989777094976776
2011-10-02 23:36:00.00000091,2.9450783412358086
2011-10-02 23:36:00.0000008,6.006070014636676
2011-10-02 23:36:00.00000015,5.823218766623112
2011-10-02 23:36:00.00000014,5.99941926324649
2011-10-02 23:36:00.00000047,4.273988070971319
2011-10-02 23:36:00.00000076,4.0015342126660975
2011-10-02 23:36:00.00000011,4.192064026228648
2011-10-02 23:36:00.00000075,3.3035045142013906
2011-10-02 23:36:00.00000035,3.666223751188846
2011-10-02 23:36:00.00000099,3.2038331603982693
2011-10-02 23:36:00.00000062,4.708382809514783
2011-10-02 23:36:00.00000085,4.453140825753321
2011-10-02 23:36:00.00000043,6.448057202606812
2011-10-02 23:36:00.00000071,6.100117657521891
2011-10-02 23:36:00.00000023,3.6241705159983457
2011-10-02 23:36:00.00000092,3.4866320491001983
2011-10-02 23:36:00.00000037,5.488494290325245
2011-10-02 23:36:00.00000083,5.965281859047552
2011-10-02 23:36:00.00000054,6.047529870742999
2011-10-02 23:36:00.00000073,4.843226277136063
2011-10-02 23:36:00.0000005,4.24296656574853
2011-10-02 23:36:00.00000095,3.4681690429422583
2011-10-02 23:36:00.00000088,4.112083122487468
2011-10-02 23:36:00.00000030,4.433834911904812
2011-10-02 23:36:00.0000007,5.798142290422787
2011-10-02 23:36:00.00000013,4.714266647140749
2011-10-02 23:36:00.00000065,5.772380589776745
2011-10-02 23:36:00.00000089,4.167973157977134
2011-10-02 23:36:00.00000096,4.367970512144509
2011-10-02 23:36:00.00000039,5.986192746511122
2011-10-02 23:36:00.00000038,5.779165490243155
2011-10-02 23:36:00.00000067,5.881054480871691
2011-10-02 23:36:00.00000077,4.958487032142832
2011-10-02 23:36:00.00000020,5.904186929799292
2011-10-02 23:36:00.00000063,5.817771180217288
2011-10-02 23:36:00.00000012,4.805861185883582
2011-10-02 23:36:00.00000058,5.7077218937406515
2011-10-02 23:36:00.00000026,5.911187575309372
2011-10-02 23:36:00.00000074,5.789899863220269
2011-10-02 23:36:00.00000059,10.580107593711396
2011-10-02 23:36:00.00000090,5.771512559443666
2011-10-02 23:36:00.0000004,5.857073865524965
2011-10-02 23:36:00.0000003,5.617675584302317
2011-10-02 23:36:00.00000021,5.903392322419076
2011-10-02 23:36:00.00000097,4.52017481654555
2011-10-02 23:36:00.00000036,5.823741040324991
2011-10-02 23:36:00.00000024,5.821462376139154
2011-10-02 23:36:00.00000082,3.581100071501493
2011-10-02 23:36:00.000000100,4.741675787721255
2011-10-02 23:36:00.00000040,2.806013325144748
2011-10-02 23:36:00.00000022,2.9877279057924615
2013-03-21 12:47:28.0000006,4.790167607292011
2013-03-21 12:47:28.0000008,4.889093293857554
2013-03-21 12:47:28.0000003,4.78478509311843
2013-03-21 12:47:28.0000005,3.836244709016912
2013-03-21 12:47:28.0000002,3.589762248013883
2013-06-07 03:02:56.0000002,14.907881341857973
2013-06-07 03:02:56.0000001,15.064705320929447
2010-09-05 22:31:32.0000002,8.632646206434696
2013-07-12 23:33:24.0000001,4.866627166245231
2009-12-03 02:32:08.0000001,5.70984728446725
2009-10-15 03:50:36.0000001,3.2143854766670907
2011-09-25 22:36:32.0000002,5.895049112500455
2011-09-25 22:36:32.0000001,5.946894256483223
2015-06-08 20:02:56.0000001,9.234710759452916
2014-07-16 08:03:32.0000002,11.360590825550396
2014-07-16 08:03:32.0000001,11.64743949632134
2011-12-15 13:14:32.0000002,4.461841975336105
2011-12-15 13:14:32.0000001,3.1245819345674644
2011-10-11 22:13:48.0000002,5.7730337305838955
2011-10-11 22:13:48.0000005,4.61724422432125
2011-10-11 22:13:48.0000003,4.330342912363852
2013-09-14 16:53:20.0000001,4.4206267824066545
2013-09-14 16:53:20.0000002,4.840220042385536
2014-02-06 09:09:56.0000004,3.06047234057855
2014-02-06 09:09:56.0000003,3.432034157985307
2014-02-06 09:09:56.0000001,3.0229662434206883
2009-06-10 16:55:00.00000081,5.88216120129006
2009-06-10 16:55:00.00000029,3.0738387790855546
2009-06-10 16:55:00.000000109,4.773798645422874
2009-06-10 16:55:00.00000098,5.194113254787813
2009-06-10 16:55:00.00000054,5.158642728201736
2009-06-10 16:55:00.00000021,6.088317414035278
2009-06-10 16:55:00.00000012,4.116861847779238
2009-06-10 16:55:00.00000033,2.7740201569547414
2009-06-10 16:55:00.00000024,4.562122343511075
2009-06-10 16:55:00.00000099,4.9328798921304475
2009-06-10 16:55:00.0000009,3.5914216429800403
2009-06-10 16:55:00.000000158,2.631955337264653
2009-06-10 16:55:00.000000141,2.9351389429304113
2009-06-10 16:55:00.00000093,3.685544376031298
2009-06-10 16:55:00.000000161,4.79171865017018
2009-06-10 16:55:00.00000088,3.060232470371576
2009-06-10 16:55:00.0000003,4.700856149478599
2009-06-10 16:55:00.00000018,3.2617695232442356
2009-06-10 16:55:00.00000047,3.9594377254690687
2009-06-10 16:55:00.000000154,4.841714230607997
2009-06-10 16:55:00.000000131,3.0898983142287513
2009-06-10 16:55:00.00000046,6.106414011712468
2009-06-10 16:55:00.0000004,3.6219042230406044
2009-06-10 16:55:00.000000107,2.8129635489574754
2009-06-10 16:55:00.000000114,3.4947615435982677
2009-06-10 16:55:00.000000117,3.776916467935571
2009-06-10 16:55:00.000000162,4.536079939674328
2009-06-10 16:55:00.00000049,4.886344377040831
2009-06-10 16:55:00.00000069,4.101295290184105
2009-06-10 16:55:00.000000111,4.139695792301151
2009-06-10 16:55:00.00000083,3.13554760362703
2009-06-10 16:55:00.000000166,6.338080570242769
2009-06-10 16:55:00.000000135,4.8237886691232195
2009-06-10 16:55:00.00000044,5.85711971060409
2009-06-10 16:55:00.00000085,3.5830794839079867
2009-06-10 16:55:00.000000115,3.297847187903002
2009-06-10 16:55:00.000000108,3.575994146014235
2009-06-10 16:55:00.00000034,3.659852447477726
2009-06-10 16:55:00.00000060,5.594711116997641
2009-06-10 16:55:00.000000120,3.278739566171506
2009-06-10 16:55:00.000000174,5.623710694101335
2009-06-10 16:55:00.0000007,3.5871478699746557
2009-06-10 16:55:00.000000159,4.376704196472075
2009-06-10 16:55:00.000000171,5.4000485064482735
2009-06-10 16:55:00.000000145,5.879173873992294
2009-06-10 16:55:00.00000074,4.362839095955132
2009-06-10 16:55:00.000000138,5.962319827393146
2009-06-10 16:55:00.00000048,3.068183634168264
2009-06-10 16:55:00.000000101,3.0457715987471805
2009-06-10 16:55:00.000000153,3.0922803378558967
2009-06-10 16:55:00.0000002,2.6413573464654085
2009-06-10 16:55:00.00000037,4.180760517376265
2009-06-10 16:55:00.000000151,4.827243415408332
2009-06-10 16:55:00.000000127,5.882942692611362
2009-06-10 16:55:00.000000144,5.85210875431989
2009-06-10 16:55:00.000000165,5.556237804903356
2009-06-10 16:55:00.0000008,3.097313344181162
2009-06-10 16:55:00.000000122,3.787629561637938
2009-06-10 16:55:00.00000055,5.809270772557934
2009-06-10 16:55:00.00000079,3.0864239435577296
2009-06-10 16:55:00.00000016,5.92124795546885
2009-06-10 16:55:00.000000160,5.788857617018762
2009-06-10 16:55:00.000000139,2.928564530928958
2009-06-10 16:55:00.00000075,3.1389600920146874
2009-06-10 16:55:00.00000017,4.082912644747315
2009-06-10 16:55:00.00000070,3.528706986313834
2009-06-10 16:55:00.000000118,5.732682972280398
2009-06-10 16:55:00.00000066,6.055268352011675
2009-06-10 16:55:00.000000164,3.433510145545732
2009-06-10 16:55:00.000000100,4.750268430584186
2009-06-10 16:55:00.00000082,4.790497550647064
2009-06-10 16:55:00.00000090,6.016293463997044
2009-06-10 16:55:00.000000125,6.1521185834563035
2009-06-10 16:55:00.000000149,3.516912885621151
2009-06-10 16:55:00.00000068,4.844164759533481
2009-06-10 16:55:00.00000039,3.0961129349474983
2009-06-10 16:55:00.000000124,2.9628032323912645
2009-06-10 16:55:00.00000053,2.8133349223074764
2009-06-10 16:55:00.00000045,5.144279254025527
2009-06-10 16:55:00.000000102,3.2579397776246917
2009-06-10 16:55:00.000000140,3.4881558796247085
2009-06-10 16:55:00.000000148,3.884120372243359
2009-06-10 16:55:00.000000147,3.3103168513882126
2009-06-10 16:55:00.00000097,3.7388092680157623
2009-06-10 16:55:00.00000094,3.652091785796295
2009-06-10 16:55:00.00000078,4.270891584101319
2009-06-10 16:55:00.00000035,3.6256428645573617
2009-06-10 16:55:00.00000072,3.8072711586317767
2009-06-10 16:55:00.00000031,3.16990709807583
2009-06-10 16:55:00.00000056,3.600656956698308
2009-06-10 16:55:00.000000128,5.34285467237525
2009-06-10 16:55:00.00000057,3.5729020929464816
2009-06-10 16:55:00.00000030,3.716213778427674
2009-06-10 16:55:00.00000043,5.5849636417667305
2009-06-10 16:55:00.000000146,4.079731170938762
2009-06-10 16:55:00.00000010,4.085741349504526
2009-06-10 16:55:00.00000067,4.900800774926262
2009-06-10 16:55:00.000000119,3.1766423439831044
2009-06-10 16:55:00.00000076,5.642458442251366
2009-06-10 16:55:00.00000025,3.629407042742311
2009-06-10 16:55:00.00000071,5.927037486846254
2009-06-10 16:55:00.000000143,4.452779505073027
2013-06-26 11:19:36.0000002,2.9886671297157994
2014-09-05 10:02:48.0000004,2.8888707773748434
2014-09-05 10:02:48.0000002,3.668207923688806
2014-09-05 10:02:48.0000001,5.894827228780888
2014-09-05 10:02:48.0000003,4.342558378203042
2012-09-19 12:31:40.0000001,4.25365432858497
2012-09-19 12:31:40.0000002,3.3023966098228974
2009-03-22 04:31:40.0000002,11.118116328104147
2009-08-27 02:31:44.0000001,6.240296491400262
2009-05-02 20:11:32.0000001,4.792428341469122
2009-05-02 20:11:32.0000004,5.980295574545841
2011-02-20 02:31:16.0000002,12.443710705264664
2011-02-20 02:31:16.0000001,12.921137460530828
2011-06-24 12:03:00.00000010,3.181388820650117
2011-06-24 12:03:00.00000067,5.50032262120815
2011-06-24 12:03:00.00000071,4.864066611469197
2011-06-24 12:03:00.000000100,3.475856358737611
2011-06-24 12:03:00.000000145,2.819339095102054
2011-06-24 12:03:00.000000152,4.770379771052792
2011-06-24 12:03:00.00000026,6.00862781484247
2011-06-24 12:03:00.000000199,3.014005900898466
2011-06-24 12:03:00.000000195,3.5822557972949536
2011-06-24 12:03:00.000000119,3.2395690164687987
2011-06-24 12:03:00.00000086,2.865832890210473
2011-06-24 12:03:00.00000012,3.727073619874967
2011-06-24 12:03:00.00000097,5.742654973541818
2011-06-24 12:03:00.00000058,2.9734000150765283
2011-06-24 12:03:00.000000176,2.912089709457777
2011-06-24 12:03:00.000000139,2.8849334167792033
2011-06-24 12:03:00.00000048,4.321895202739801
2011-06-24 12:03:00.000000159,3.5357072289296916
2011-06-24 12:03:00.00000079,3.313354564654246
2011-06-24 12:03:00.000000138,4.108030073087971
2011-06-24 12:03:00.000000135,5.987096691982299
2011-06-24 12:03:00.000000173,2.7785181819074167
2011-06-24 12:03:00.000000162,5.998407862674906
2011-06-24 12:03:00.00000018,5.759821945608284
2011-06-24 12:03:00.000000136,3.1741365850205714
2011-06-24 12:03:00.000000185,4.106210851703572
2011-06-24 12:03:00.00000069,3.8088413105809362
2011-06-24 12:03:00.000000105,3.5674634833836407
2011-06-24 12:03:00.000000180,3.573920808363082
2011-06-24 12:03:00.00000053,4.744569107086507
2011-06-24 12:03:00.000000142,3.7420308110690077
2011-06-24 12:03:00.000000188,4.535367511246692
2011-06-24 12:03:00.00000089,2.6751031261412725
2011-06-24 12:03:00.000000109,3.6964875824781154
2011-06-24 12:03:00.00000074,3.818468038722303
2011-06-24 12:03:00.000000113,5.485977673056481
2011-06-24 12:03:00.00000044,3.19667882585921
2011-06-24 12:03:00.000000183,3.2314763983913606
2011-06-24 12:03:00.00000047,2.858740147096603
2011-06-24 12:03:00.0000006,4.809914378030266
2011-06-24 12:03:00.0000005,4.713874663166096
2011-06-24 12:03:00.000000200,4.855451264740785
2011-06-24 12:03:00.000000127,4.127640089141509
2011-06-24 12:03:00.000000120,5.387468931776913
2011-06-24 12:03:00.000000133,3.1283866049282505
2011-06-24 12:03:00.00000073,3.3380675909177446
2011-06-24 12:03:00.000000101,3.030652882835432
2011-06-24 12:03:00.000000187,4.812141875595901
2011-06-24 12:03:00.000000122,4.531173136773538
2011-06-24 12:03:00.000000175,3.3492020568714524
2011-06-24 12:03:00.000000154,4.781560674203687
2011-06-24 12:03:00.000000197,4.432267937993839
2011-06-24 12:03:00.00000017,4.459116793309394
2011-06-24 12:03:00.000000186,4.811071840127718
2011-06-24 12:03:00.00000020,4.783916296695196
2011-06-24 12:03:00.00000035,4.8167204121362825
2011-06-24 12:03:00.000000193,3.7885352315090395
2011-06-24 12:03:00.000000201,4.228003217243154
2011-06-24 12:03:00.00000054,5.507290018055457
2011-06-24 12:03:00.00000075,3.5971578681585212
2011-06-24 12:03:00.000000114,4.194839678019237
2011-06-24 12:03:00.00000062,6.10283223087653
2011-06-24 12:03:00.00000055,5.848226939177714
2011-06-24 12:03:00.00000025,3.488544069087808
2011-06-24 12:03:00.00000022,3.533854270496123
2011-06-24 12:03:00.000000144,5.971452199365813
2011-06-24 12:03:00.000000177,3.231544428045662
2011-06-24 12:03:00.000000124,3.2278333974652886
2011-06-24 12:03:00.00000094,2.9602467836606565
2011-06-24 12:03:00.00000041,3.6242285017129285
2011-06-24 12:03:00.000000141,3.6036506970847526
2011-06-24 12:03:00.00000092,4.173060238300582
2011-06-24 12:03:00.000000189,5.786790496920884
2011-06-24 12:03:00.000000171,5.477800051575982
2011-06-24 12:03:00.000000157,3.3484168635855314
2011-06-24 12:03:00.000000179,4.231755556203515
2011-06-24 12:03:00.000000107,6.128111117997726
2011-06-24 12:03:00.00000095,5.7306490671731325
2011-06-24 12:03:00.00000076,2.5892174141329667
2011-06-24 12:03:00.000000156,3.75443044665458
2011-06-24 12:03:00.000000111,6.020033285284849
2011-06-24 12:03:00.000000116,4.455494220774858
2011-06-24 12:03:00.00000033,4.859318982049881
2011-06-24 12:03:00.00000082,2.6246795610454114
2011-06-24 12:03:00.00000078,3.5061177639058423
2011-06-24 12:03:00.00000051,2.8066429650165903
2011-06-24 12:03:00.000000143,4.947530309138197
2011-06-24 12:03:00.000000126,5.9916885035147365
2011-06-24 12:03:00.00000088,4.866793565581275
2011-06-24 12:03:00.000000191,5.731144120607711
2011-06-24 12:03:00.00000063,6.1305478918253495
2011-06-24 12:03:00.00000045,5.811532669209568
2011-06-24 12:03:00.00000060,3.5476695081553045
2011-06-24 12:03:00.00000040,5.440806314012372
2011-06-24 12:03:00.00000057,4.421017427759264
2011-06-24 12:03:00.00000013,3.095955569298681
2011-06-24 12:03:00.00000068,6.152639498558203
2011-06-24 12:03:00.000000165,2.9123546461731284
2011-06-24 12:03:00.00000056,3.03927653802849
2011-06-24 12:03:00.000000150,4.353691369154712
2011-06-24 12:03:00.00000052,3.1443016914275472
2011-06-24 12:03:00.00000085,5.433639640153759
2011-06-24 12:03:00.000000190,4.099787270283667
2011-06-24 12:03:00.00000072,3.551374869184535
2011-06-24 12:03:00.000000137,3.0716416563820053
2011-06-24 12:03:00.000000102,3.292273782330205
2011-06-24 12:03:00.000000106,4.17583763606176
2011-06-24 12:03:00.000000118,2.4674940119823146
2011-06-24 12:03:00.00000046,5.821191828926768
2011-06-24 12:03:00.000000110,5.168909201327905
2011-06-24 12:03:00.000000181,3.0688544567097797
2011-06-24 12:03:00.000000194,3.019998978433006
2011-06-24 12:03:00.00000061,3.116592938465383
2011-06-24 12:03:00.0000001,4.850539775651917
2011-06-24 12:03:00.00000087,4.6450506171144745
2011-06-24 12:03:00.00000066,3.0758113534436196
2011-06-24 12:03:00.000000146,3.5754779609923486
2011-06-24 12:03:00.000000149,5.400628788313174
2011-06-24 12:03:00.00000038,4.993823163446416
2011-06-24 12:03:00.000000196,3.727519282882243
2011-06-24 12:03:00.00000093,4.332847339487
2011-06-24 12:03:00.000000170,3.138385290815661
2011-06-24 12:03:00.000000168,4.558286913164198
2011-06-24 12:03:00.0000002,5.97454883620792
2011-06-24 12:03:00.00000042,5.895517719876131
2014-06-15 07:06:00.0000006,10.754470494768672
2014-06-15 07:06:00.00000037,10.396371155241985
2014-06-15 07:06:00.00000025,10.358817501248936
2014-06-15 07:06:00.0000008,10.464068763690076
2014-06-15 07:06:00.00000036,8.706089926788774
2014-06-15 07:06:00.00000042,10.555883301007725
2014-06-15 07:06:00.00000033,10.486131382305532
2014-06-15 07:06:00.00000013,12.007476121940673
2014-06-15 07:06:00.00000035,10.363029416704673
2014-06-15 07:06:00.00000030,10.403306879330184
2014-06-15 07:06:00.00000024,10.444448284369553
2014-06-15 07:06:00.00000031,10.461564027495825
2014-06-15 07:06:00.0000009,10.71436131954167
2014-06-15 07:06:00.00000039,11.705633604351064
